conversation_id_str,created_at,favorite_count,label_manual,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1891067025088265984,Sun Feb 16 10:08:07 +0000 2025,931,Negatif,Program Makan Bergizi Gratis (MBG) di Kabupaten Sumenep Jawa Timur dihentikan. Link berita: https://t.co/77ybYs6KJw / #MakanBergiziGratis #MBG #Siswa #Sekolah #Sumenep https://t.co/ke9vX0q0OP,1891067025088265984,https://pbs.twimg.com/media/Gj5rSD2bUAEqHlw.jpg,,in,Jakarta,91,123,292,https://x.com/kompascom/status/1891067025088266358,23343960,kompascom
1895155576679898880,Thu Feb 27 16:54:34 +0000 2025,0,Positif,Sosialisasi Program Makan Bergizi Gratis di Cilandak: Upaya Nyata DPR RI dan BGN dalam Meningkatkan Kesehatan Masyarakat https://t.co/EKA719DpUS,1895155576679898880,,,in,Indonesia,0,0,0,https://x.com/KuretaID/status/1895155576679899489,1369734116191609088,KuretaID
1895133235476340992,Thu Feb 27 15:25:47 +0000 2025,4,Positif,Dalam mendukung penuh Makan Bergizi Gratis (MBG) @kementan berkomitmen menyediakan protein hewani berkualitas untuk mendukung kesehatan masyarakat terutama anak-anak Yuk simak bagaimana upaya kementan memperkuat peternakan lokal @ditjen_pkh #DitjenPKH,1895133235476340992,,,in,Jl. Palembang - Pangkalan Bala,0,0,0,https://x.com/bptusembawa/status/1895133235476341127,821608397040746496,bptusembawa
1895128003845444096,Thu Feb 27 15:05:00 +0000 2025,2,Netral,Selama Puasa Makan Bergizi Gratis Dalam Bentuk Bekal Bisa Dibawa Pulang https://t.co/cDqIWJaLek,1895128003845444096,,,in,Indonesia,0,0,1,https://x.com/KompasTV/status/1895128003845443908,71436318,KompasTV
1889645557385211904,Wed Feb 12 11:59:43 +0000 2025,8789,Netral,Dini hari kemarin Kakungku meninggal dunia. Paginya kami mendapat nasi box dr tetangga untuk sarapan pagi. Saat prosesi pemakaman selesai di siang hari pun tbtb sudah ada rombongan Ibu-ibu yg mengantar makan siang. Semua ini mereka yg memasak. Tanpa meminta bayaran sepersenpun. https://t.co/jknTD0TWKN,1889645557385211904,https://pbs.twimg.com/media/Gjlem2xboAAbbyS.jpg,,in,,202,121,578,https://x.com/otunns/status/1889645557385212030,709928778735099904,otunns
1894618357753664000,Wed Feb 26 05:19:51 +0000 2025,0,Negatif,Kepala Badan Gizi Nasional menyatakan bakal mengevaluasi temuan daging ayam berdarah dalam kotak makanan program Makan Bergizi Gratis (MBG) di Sumba Timur NTT. #Nusantara #AdadiKompas https://t.co/loOi5VwqDs,1894618357753664000,,,in,"Palmerah Selatan, Jakarta",0,0,0,https://x.com/KompasKlasika/status/1894618357753663906,155456716,KompasKlasika
1894978856379130112,Thu Feb 27 05:12:21 +0000 2025,0,Positif,siang ini dpt makan bergizi gratis (mbg) disponsori oleh kakak https://t.co/UE0vNNbHHl,1894978856379130112,https://pbs.twimg.com/media/GkxROD2XQAAedFS.jpg,,in,"Jakarta, Indonesia",0,3,0,https://x.com/nnnairb/status/1894978856379129984,1770031002141982976,nnnairb
1894681171910349056,Wed Feb 26 09:29:27 +0000 2025,0,Netral,Stok telur jelang Ramadhan mencukupi. Peternak ayam petelur di Blitar akui program makan bergizi gratis belum banyak berpengaruh terhadap permintaan telur #Nusantara #AdadiKompas https://t.co/EAGwWA388Y,1894681171910349056,,,in,"Palmerah Selatan, Jakarta",0,0,0,https://x.com/KompasKlasika/status/1894681171910349311,155456716,KompasKlasika
1895051367116574976,Thu Feb 27 10:00:35 +0000 2025,1,Netral,Dadan menjelaskan bahwa BGN akan melakukan beberapa perubahan pada program makan bergizi gratis. Apa saja? https://t.co/cKE3hXnkIQ,1895051395524633088,,tempodotco,in,Indonesia,0,0,0,https://x.com/tempodotco/status/1895051395524633097,18129942,tempodotco
1894888819562029056,Wed Feb 26 23:14:34 +0000 2025,0,Positif,Koperasi Warga Mulya Proyudan Dukung Program Makan Bergizi Gratis Kemenkop Beri Apresiasi https://t.co/DuBQKriviH,1894888819562029056,,,in,,0,0,0,https://x.com/EICom2023/status/1894888819562029149,1722628603287118080,EICom2023
1891341522773200896,Mon Feb 17 04:18:53 +0000 2025,36454,Negatif,Hari ini (17/2) Ribuan pelajar turun jalan di berbabagai wilayah di tanah Papua tolak Makan Bergizi Gratis (MBG). Anak-anak sekolah dipaksa duduk dipaksa makan dari tangan yang masih berlumuran darah keluarga mereka. #mbg https://t.co/dQQHBgbFOB,1891341522773200896,https://pbs.twimg.com/media/Gj9lFira0AAYvP5.jpg,,in,,469,262,17012,https://x.com/vyeimo83/status/1891341522773201080,1795306264832184064,vyeimo83
1895015149171548928,Thu Feb 27 07:36:33 +0000 2025,0,Positif,Syukurlah anak anak dapat MAKAN bergizi GRATIS ️️,1895015149171548928,,,in,,0,0,0,https://x.com/seongeun55555/status/1895015149171548661,1475841831719955968,seongeun55555
1894967044812215040,Thu Feb 27 04:25:24 +0000 2025,0,Positif,karena rajin olahraga pagi dan menyapa warga sekitar hari ini aku bisa makan bergizi gratis. dapet kiriman oncom hitam sukun kacang bogor gandaria kenikir kubis sekarung &amp; akhirnya aku bisa pegang dan makan buah kemang. semoga petani-petani kita hidupnya semakin makmur https://t.co/00U9ULaSBJ,1894967044812215040,https://pbs.twimg.com/media/GkxGbhPXkAAAOCB.jpg,,in,Indonesia,0,0,0,https://x.com/Purirachma_/status/1894967044812214670,1112729865264852992,Purirachma_
1894983451440194048,Thu Feb 27 05:30:36 +0000 2025,6,Positif,Program Makan Bergizi Gratis (MBG) resmi masuk dalam Proyek Strategis Nasional (PSN) 2025-2029 bersama proyek besar lainnya seperti 3 juta rumah dan Giant Sea Wall. #bisnisupdate #update #bisnis #oneliner https://t.co/0tj3ZuoVaP https://t.co/mhDeFrftsr,1894983451440194048,https://pbs.twimg.com/media/GkxVRl9WMAAFfc2.jpg,,in,,1,1,4,https://x.com/kumparan/status/1894983451440193951,759692754985242624,kumparan
1895149698400559104,Thu Feb 27 16:31:12 +0000 2025,0,Positif,Pemerintah Sosialisasikan Program Makan Bergizi Gratis di Makassar Targetkan Perbaikan Gizi Nasional https://t.co/woztDqhW3H,1895149698400559104,,,in,Indonesia,0,0,0,https://x.com/KuretaID/status/1895149698400559418,1369734116191609088,KuretaID
1895111591802363904,Thu Feb 27 13:59:47 +0000 2025,0,Positif,Program Makan Bergizi Gratis di Touna Akan Dimulai Maret 2025 Menyasar 3.500 Anak Sekolah https://t.co/B6d9Fc5ENS,1895111591802363904,,,in,,0,0,0,https://x.com/ComMetrosulteng/status/1895111591802364281,1548631251111751936,ComMetrosulteng
1895126749723463936,Thu Feb 27 15:00:01 +0000 2025,2,Positif,Menteri Wihaji Bagikan Paket Makan Bergizi Gratis dari Rumah ke Rumah https://t.co/r9bUnZ0wbg,1895126749723463936,,,in,Indonesia,0,0,0,https://x.com/KompasTV/status/1895126749723464155,71436318,KompasTV
1894665225699560960,Wed Feb 26 08:26:05 +0000 2025,2,Positif,Kapolresta Bukittinggi Kombes Pol Yessi Kurniati meninjau pelaksanaan program Makan Bergizi Gratis (MBG) yang berlangsung pada Rabu 26 Februari 2025 di SDN 05 Tarok Dipo Bukittinggi. https://t.co/IEoD5F25pn,1894665225699560960,https://pbs.twimg.com/media/Gksz9UlXQAA3rBB.jpg,,in,Bukittinggi,0,0,0,https://x.com/Humas_Res_Bkt/status/1894665225699561558,201535121,Humas_Res_Bkt
1888442581392249088,Sun Feb 09 04:19:31 +0000 2025,500,Negatif,Memangkas anggaran pendidikan untuk makan bergizi gratis. Makanan bergizi meningkatkan kecerdasan. Kecerdasan tidak meningkat karena tidak diasah oleh kualitas pengajaran yang baik. Kualitas pengajaran yang baik tidak tercapai salah satunya karena kesejahteraan guru yang,1888442581392249088,,,in,,7,12,203,https://x.com/zanatul_91/status/1888442581392249050,88120377,zanatul_91
1891851662001869056,Tue Feb 18 14:05:59 +0000 2025,602,Netral,Inilah makan gratis yg sesungguhnya : tt/elftwee.smansaa https://t.co/5mjYvDHmTn,1891851662001869056,https://pbs.twimg.com/media/GkE1DpsXAAA2_eX.jpg,,in,대전,3,42,23,https://x.com/kegblgnunfaedh/status/1891851662001869215,1172167188800655104,kegblgnunfaedh
1885556128370802944,Sat Feb 01 05:09:47 +0000 2025,198,Negatif,Demi makan siang gratis... Selamat menikmati oke gas Kalimantan Barat toh kalian yang memilih makan siang gratis ketimbang jalan mulus jembatan bandara pelabuhan jalan tol &amp; kereta api. https://t.co/TFVycjtXWI,1885556128370802944,https://pbs.twimg.com/media/GirXTOIb0AA_V7e.jpg,,in,"Kalimantan Barat, Indonesia",14,13,39,https://x.com/FuzaFirdaus/status/1885556128370802896,900999973075996672,FuzaFirdaus
1895096627020603904,Thu Feb 27 13:00:22 +0000 2025,1,Positif, Program PBB di Indonesia harus mendukung prioritas nasional - seperti Makan Bergizi Gratis yang berkontribusi langsung bagi capaian SDGs ujar Wamenlu Tata. https://t.co/3oCDXQvPot,1895096637917404928,https://pbs.twimg.com/media/Gky8WJhXcAApP5G.jpg,Kemlu_RI,in,Jakarta,0,0,2,https://x.com/Kemlu_RI/status/1895096637917405391,160858057,Kemlu_RI
1894725065314622976,Wed Feb 26 12:23:52 +0000 2025,1,Netral,Anggota DPD RI Provinsi Papua David Harold Waromi melakukan pertemuan dengan Penjabat Gubernur Papua Ramses Limbong pada pertemuan ini membahas pelaksanaan program Makan Bergizi Gratis (MBG) di Papua. #dpdri #papua #MBG #daridaerahuntukindonesia https://t.co/Z1ltfUVz3z,1894725065314622976,https://pbs.twimg.com/media/GktqZVNWwAAfSaw.jpg,,in,Senayan - Jakarta - Indonesia,0,0,0,https://x.com/DPDRI/status/1894725065314623511,977870468,DPDRI
1893691730144210944,Thu Feb 27 14:00:29 +0000 2025,454,Netral,@piccaciow @mahimahitai itu sebelum dapet makan bergizi gratis mungkin kak,1895111769116566016,,piccaciow,in,,4,8,6,https://x.com/deliskaswagi/status/1895111769116565745,1970226859,deliskaswagi
1894751226820207104,Wed Feb 26 14:07:49 +0000 2025,0,Netral,Gibran menekankan keberhasilan program-program prioritas pemerintah pusat termasuk makan bergizi gratis salah satunya bergantung dengan adanya sinergi antara pemerintah pusat dan pemerintah daerah. https://t.co/iWL1HeXZZY,1894751226820207104,,,in,NKRI,0,0,0,https://x.com/antaranews/status/1894751226820206991,18071520,antaranews
1893947759046057984,Mon Feb 24 08:55:08 +0000 2025,2535,Negatif,Solidaritas Pelajar Menolak Program Makan Bergizi Gratis mereka menginginkan Pendidikan Gratis. Mungin rakyat Papua jeli bhw program ini hanya akan dijadikan kedok utk upaya pemangkasan anggaran dg dalih Efesiensi Anggaran yg nantinya akan dipakai utk PSN. https://t.co/4lQA2sgRiM,1893947759046057984,https://pbs.twimg.com/ext_tw_video_thumb/1893947677768814592/pu/img/qL_nv0eJ09MMRvbn.jpg,,in,"Cengkareng, Indonesia",18,87,866,https://x.com/NenkMonica/status/1893947759046058364,1040306964100669056,NenkMonica
1888968309661701120,Mon Feb 10 15:08:35 +0000 2025,25140,Negatif,Ternyata Makan Bergizi Gratis itu ga ada gizinya &amp; ga gratis ya? Kenapa sih hal kecil kaya gini aja harus bohong,1888968309661701120,,,in,Jakarta Capital Region,69,37,7468,https://x.com/Ikramsp_/status/1888968309661700494,551709693,Ikramsp_
1893460968006656000,Sun Feb 23 00:40:48 +0000 2025,4301,Negatif,Jika Programnya adalah Pendidikan Gratis maka 7 orang anak ini akan mendapatkan PENDIDIKAN GRATIS itu. Karna Programnya adalah MAKAN SIANG GRATIS maka yg mendapatkan Makan Siang Gratis itu hanya 2 orang anak saja..!! https://t.co/gGWSGp3ydO,1893460968006656000,https://pbs.twimg.com/media/Gkbstn4XoAAyucH.jpg,,in,"ÜT: -6.1389099,106.7214539",46,143,1626,https://x.com/AirinDatangLagi/status/1893460968006656349,228628424,AirinDatangLagi
1894956326390019072,Thu Feb 27 03:42:49 +0000 2025,0,Positif,Dapur Pusat Siap Dukung Makan Bergizi Gratis untuk Anak Papua #JepangDanUNICEFDukungMBG https://t.co/STnBAXX7cv,1894956326390019072,https://pbs.twimg.com/media/Gkw8vHMWcAAXjjZ.jpg,,in,SND,0,0,0,https://x.com/bbhiww/status/1894956326390018449,1376760295624876032,bbhiww
1893130668273718016,Sat Feb 22 02:48:18 +0000 2025,1917,Negatif,makanan dan minuman gratis yang tidak sampai memotong anggaran pendidikan https://t.co/I0g1SKiJJp,1893130668273718016,https://pbs.twimg.com/media/GkXASiIaAAAh0k1.jpg,,in,she/her,4,12,329,https://x.com/aromapetrikorr/status/1893130668273717403,562801010,aromapetrikorr
1890043769153830912,Thu Feb 13 14:22:04 +0000 2025,4721,Negatif,Anak sekolahan dapet makan siang gratis tiap hari tapi gak dapet kesempatan buat lanjut pendidikan. Perut kenyang tapi masa depan terancam. Niat sekolah buat memutus rantai kemiskinan tapi 'terpaksa' merelakan harapannya demi makan siang. #PeringatanDarurat #savekipkuliah https://t.co/FIpTyPhqSB,1890043769153830912,https://pbs.twimg.com/media/GjrIwzXaQAAN2oj.jpg,,in,"Bandung, Jawa Barat",34,173,2327,https://x.com/billie9eulis/status/1890043769153831199,1144077885465981056,billie9eulis
1885630751607235072,Sat Feb 01 11:22:14 +0000 2025,3015,Netral,EKONOMI KITA MAJU KARENA PROGRAM MAKAN BERGIZI GRATIS CAMKAN ITU! SEKARANG SRI MULYANI PUNYA RUANG FISKAL UNTUK MENGANGGARKAN MAKAN BERGIZI GRATIS JADI RP 50 RIBU PER PORSI.,1885649857572225024,,KemenperinRI,in,imamnya @tucarino_,139,16,67,https://x.com/KemenperinRI/status/1885649857572225295,1030789552867139968,KemenperinRI
1894705197596765952,Wed Feb 26 11:04:55 +0000 2025,0,Positif,Ada ribuan siswa di Pacitan yang menikmati program makan bergizi gratis atau MBG. Begini penjelasan pemkab. https://t.co/hHCeWbvtEi,1894705197596765952,,,in,Madiun,0,0,0,https://x.com/radarmadiunweb/status/1894705197596766308,1404018642,radarmadiunweb
1894939002240664064,Thu Feb 27 02:33:59 +0000 2025,0,Netral,Mendukbangga meninjau pelaksanaan simulai distribusi MBG di Kota Madiun. Kali ini makan bergizi gratis menyasar ibu hamil hingga balita. https://t.co/T1tpaUK6Y9,1894939002240664064,,,in,Madiun,0,0,0,https://x.com/radarmadiunweb/status/1894939002240663987,1404018642,radarmadiunweb
1894981366254838016,Thu Feb 27 05:22:19 +0000 2025,5,Netral,Kepala Badan Gizi Nasional (BGN) Dadan Hindayana mengatakan bahwa Program Makan Bergizi Gratis (MBG) akan tetap dilaksanakan selama bulan Ramadan pada Maret 2025. Namun akan ada perubahan dalam menu dan sistem distribusinya. Menu yang dikirimkan bukan makanan segar seperti https://t.co/W8HtOMxwdF,1894981366254838016,https://pbs.twimg.com/media/GkxTgGXXcAA25_V.jpg,,in,Jakarta,3,7,4,https://x.com/kompascom/status/1894981366254837873,23343960,kompascom
1895125320019386112,Thu Feb 27 14:54:20 +0000 2025,5,Netral,Pangkalan TNI Angkatan Udara (Lanud) Haluoleo bekerja sama dengan Kamar Dagang dan Industri (Kadin) Sulawesi Tenggara (Sultra) melaksanakan uji coba distribusi 307 porsi Makan Bergizi Gratis (MBG) kepada siswa Sekolah Dasar di Kecamatan Ranomeeto Barat Kabupaten Konawe Selatan https://t.co/DPLvV4KTk8,1895125320019386112,https://pbs.twimg.com/media/GkzWU2paoAYovds.jpg,,in,"Mabes TNI, Cilangkap",0,0,0,https://x.com/Puspen_TNI/status/1895125320019386452,594386753,Puspen_TNI
1895245189897409024,Thu Feb 27 22:50:39 +0000 2025,0,Negatif,Respon Program Makan Bergizi Gratis GMNI Rembang Minta Presiden Tinjau Ulang Program MBG aliansi BEM https://t.co/TWwS4H6yXR,1895245189897409024,,,in,,0,0,0,https://x.com/lunacuteaja/status/1895245189897408749,1488163212189404928,lunacuteaja
1894984906658468096,Thu Feb 27 05:36:23 +0000 2025,0,Netral,Kebumen - Babinsa Koramil 01 Kebumen Lakukan Pendataan Pelajar untuk Program Makan Bergizi Gratis Tahun 2025 siswa di sekolah SMK Batik Sakti Kbm dan SD N 1 Bumirejo Kecamatan Kebumen Kabupaten Kebumen https://t.co/XjMM2nhThn,1894984906658468096,https://pbs.twimg.com/media/GkxWuYuXwAAmX4-.jpg,,in,"Jl. Lingkar Selatan,Kebumen",0,0,0,https://x.com/0709Kodim/status/1894984906658468199,2923624434,0709Kodim
1890046259408584960,Thu Feb 13 14:31:58 +0000 2025,545,Netral,Pendidikan gratis untuk mengisi otak Makan Gratis untuk mengisi sepitenk !!! #PeringatanDarurat https://t.co/xxksaZztup,1890046259408584960,https://pbs.twimg.com/media/GjrLCYXasAA_D4O.jpg,,in,Indonesia,3,10,233,https://x.com/EngkongAdu/status/1890046259408585064,3241665956,EngkongAdu
1894655510869413888,Wed Feb 26 07:47:29 +0000 2025,0,Positif,Babinsa Samarinda Dampingi Program Makan Bergizi Gratis di Wilayahnya #tni_angkatan_darat #kodam_mlw #tniprima #profesional #responsif #integratif #modern #adaptif #tniadmengabdidanmembangunbersamarakyat #tentararakyat #infokomando #tniad #korem091asn #bersamarakyattnikuat https://t.co/hYkl5VOXG6,1894655510869413888,https://pbs.twimg.com/media/GksrIQWbkAIohg4.jpg,,in,"Kalimantan Timur, Indonesia",0,0,0,https://x.com/korem091asn/status/1894655510869414078,926317767967563776,korem091asn
1895021051656184064,Thu Feb 27 08:00:01 +0000 2025,0,Positif,Kepala Badan Gizi Nasional Dadan Hindayana mengatakan program makan bergizi gratis tetap berjalan meskipun di bulan puasa. Namun makanan yang akan disiapkan adalah makanan yang tahan lama sehingga anak-anak bisa membawa ke rumah untuk disantap saat berbuka puasa. #SmartNews https://t.co/Bwg2Yms45Q,1895021051656184064,https://pbs.twimg.com/media/GkxgQ3hWwAADZ_h.jpg,,in,Jl. Kebahagiaan No.4-14Jakarta,0,0,0,https://x.com/RadioSmartFM/status/1895021051656184043,177084452,RadioSmartFM
1894680970336547072,Wed Feb 26 09:28:39 +0000 2025,0,Positif,Kepala BGN Dadan Hindayana menegaskan bahwa Program Makan Bergizi Gratis (MBG) tetap dilaksanakan selama bulan Ramadhan. Namun mekanisme distribusi akan disesuaikan dengan kondisi puasa yaitu makanan akan diberikan kepada siswa untuk dibawa pulang. https://t.co/7MExc9eRXZ,1894680970336547072,,,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/spills_media/status/1894680970336547302,1539644235024335104,spills_media
1895074683739161088,Thu Feb 27 11:33:08 +0000 2025,0,Negatif,Stop lah kalian sebut makan bergizi gratis MAKAN GRATIS aja Bahasa juga membentuk persepsi,1895074683739161088,,,in,"Prague, Czech Republic",0,0,0,https://x.com/primrrrrose/status/1895074683739160853,1023926923691323008,primrrrrose
1895152443882906112,Thu Feb 27 16:42:07 +0000 2025,0,Positif,Warga Manokwari Terima Sosialisasi Program Makan Bergizi Gratis https://t.co/yUlKBaOWG3,1895152443882906112,,,in,Indonesia,0,0,0,https://x.com/KuretaID/status/1895152443882905857,1369734116191609088,KuretaID
1894975249353241088,Thu Feb 27 04:58:01 +0000 2025,0,Positif,Koperasi Salurkan 2.348 Liter Susu buat Makan Bergizi Gratis https://t.co/mU76xstUzs,1894975249353241088,,,in,Indonesia,0,0,0,https://x.com/ilhamiasnawi/status/1894975249353240884,305657272,ilhamiasnawi
1894936734510785024,Thu Feb 27 02:24:58 +0000 2025,0,Positif,Keceriaan Siswa SDN 4 Gumelar Saat Terima Makan Bergizi Gratis https://t.co/0c3Ntu7C5n,1894936734510785024,https://pbs.twimg.com/media/Gkwq1IyW8AAT-XV.jpg,,in,,0,0,0,https://x.com/penrem071_wk/status/1894936734510784833,845134633113026560,penrem071_wk
1895062068971393024,Thu Feb 27 10:43:00 +0000 2025,17,Netral,Program Makan Bergizi gratis tetap akan dijalankan selama Ramadan mendatang. Pihak BGN mengatakan tengah melakukan uji coba terkait dengan ketahanan menu makanan yang akan diberikan saat bulan puasa. #MakanBergiziGratis #MBG #Ramadan #Asumsico https://t.co/AByYojQ8Tn,1895062068971393024,https://pbs.twimg.com/media/Gkycv_NaoAUoAiu.jpg,,in,Jakarta Capital Region,3,4,2,https://x.com/asumsico/status/1895062068971393115,829366551446818816,asumsico
1894744338783150080,Wed Feb 26 13:40:27 +0000 2025,1,Negatif,Selama ini ngisi di pertamax berasa udah paling sombong taunya gua di kibulin anjinggg,1894744338783150080,,,in,Indonesia,0,2,0,https://x.com/mamaspangestu/status/1894744338783150261,835414752817885184,mamaspangestu
1894905516570353920,Thu Feb 27 00:20:55 +0000 2025,0,Negatif,Seperti pendidikan gratis jauh lebih urgen daripada Makan Bergizi Gratis,1894905516570353920,,,in,"Kota Pekalongan, Jawa Tengah",0,0,0,https://x.com/Marbot_Udien/status/1894905516570354135,3827798354,Marbot_Udien
1894979374828658944,Thu Feb 27 05:14:24 +0000 2025,0,Positif,Pemkot Denpasar melalui Dinas Pendidikan Kepemudaan dan Olahraga (Disdikpora) mendukung penuh program makan bergizi gratis (MBG) yang merupakan salah satu program unggulan Presiden RI Prabowo Subianto. https://t.co/SrQmI2rXqc,1894979374828658944,,,in,"Denpasar, Bali",0,0,0,https://x.com/nusabalicom/status/1894979374828658992,2655442453,nusabalicom
1891078228535910912,Sun Feb 16 10:52:38 +0000 2025,831,Netral,Prabowo Comot Rp 392 T Hasil Efisiensi Buat Makan Bergizi Gratis https://t.co/dNLCRZI2o1,1891078228535910912,,,in,,66,192,185,https://x.com/CNNIndonesia/status/1891078228535910732,17128975,CNNIndonesia
1894741505094598912,Wed Feb 26 13:29:12 +0000 2025,2,Netral,Karena My Golden Blood udah muncul trailernya banyak yg tweet terus judulnya pasti disingkat jadi MGB... Tapi mataku sliwer selalu bacanya MBG alias Makan_Bergizi_Gratis ,1894741505094598912,,,in,,0,0,0,https://x.com/lin_stan_life/status/1894741505094598712,1419837845225632000,lin_stan_life
1894771059402173952,Wed Feb 26 15:26:38 +0000 2025,0,Positif,Menkop Dorong Penyerapan Susu Koperasi dalam Program Makan Bergizi Gratis https://t.co/u1zSkCh1Yg,1894771059402173952,,,in,"Kota Manado, Sulawesi Utara",0,0,0,https://x.com/eksposetimes/status/1894771059402174573,1881293726091543040,eksposetimes
1895100537546383872,Thu Feb 27 13:15:52 +0000 2025,0,Negatif,Program Makan Bergizi Gratis Disorot Lagi: Temuan Buah Basi dan Evaluasi Minim https://t.co/2pXImIChYO,1895100537546383872,,,in,"Bulukumba, Sulawesi Selatan",0,0,0,https://x.com/sulawesinetwrk/status/1895100537546383536,1662795655977517056,sulawesinetwrk
1890758793803280896,Sat Feb 15 13:43:19 +0000 2025,475,Netral,Istana Klaim Makan Bergizi Gratis Era Prabowo Sudah Diakui Dunia https://t.co/KOLzXsAc6e,1890758793803280896,,,in,,242,549,57,https://x.com/CNNIndonesia/status/1890758793803280599,17128975,CNNIndonesia
1894927564407529984,Thu Feb 27 01:48:32 +0000 2025,0,Netral,Program Makan Bergizi Gratis di Rogojampi Banyuwangi Butuh 200 Kg Daging dan Beras Tiap Hari https://t.co/3cSdWMX138,1894927564407529984,,,in,Jalan Brawijaya 77 Banyuwangi,0,0,0,https://x.com/radarbwi/status/1894927564407529871,2422855764,radarbwi
1895171402841648896,Thu Feb 27 17:57:27 +0000 2025,0,Netral,Menu Spesial Makan Bergizi Gratis MBG Selama Puasa: Dari Telur Rebus ke Kolak #MenuSpesialPuasa #MakanBergizi #MBGGratis #TelurRebus #KolakPuasa #PuasaSehat #GiziSeimbang #Ramadan2025 https://t.co/EGc71jGCto,1895171402841648896,,,in,,0,0,0,https://x.com/FallenOne516854/status/1895171402841649529,1820768843448590080,FallenOne516854
1891436884418547968,Mon Feb 17 10:37:49 +0000 2025,1491,Negatif,Demo Tolak Makan Bergizi Gratis Berujung Ricuh Siswa Papua Mintanya Pendidikan Gratis https://t.co/IkZwQ4YS47,1891436884418547968,,,in,Indonesia,15,49,557,https://x.com/geloraco/status/1891436884418548051,3319260420,geloraco
1894934700613082880,Thu Feb 27 02:16:53 +0000 2025,0,Positif,Uya Kuya Ajak Warga Berperan sebagai Supplier Makan Bergizi Gratis https://t.co/4s9LkmGcn0,1894934700613082880,,,in,Jakarta,0,0,0,https://x.com/Sakawarta/status/1894934700613083284,1699723439509278976,Sakawarta
1895235433422038016,Thu Feb 27 22:11:53 +0000 2025,0,Positif,Menteri Maman: Program Makan Bergizi Gratis Berdayakan UMKM https://t.co/JFyW3JVB7v,1895235433422038016,,,in,iNews Tower,0,0,0,https://x.com/officialinews_/status/1895235433422037382,132078023,officialinews_
1894652947952448000,Wed Feb 26 07:37:18 +0000 2025,0,Netral,Babinsa Tenggarong Tinjau Pelaksanaan Makan Bergizi Gratis di SMP Negeri 1 Tenggarong #tni_angkatan_darat #kodam_mlw #tniprima #profesional #responsif #integratif #modern #adaptif #tniadmengabdidanmembangunbersamarakyat #tentararakyat #infokomando #tniad #korem091asn https://t.co/tLLpNkvFd7,1894652947952448000,https://pbs.twimg.com/media/GksozdjWsAAM2-L.jpg,,in,"Kalimantan Timur, Indonesia",0,0,0,https://x.com/korem091asn/status/1894652947952447693,926317767967563776,korem091asn
1894980984577363968,Thu Feb 27 05:20:48 +0000 2025,0,Negatif,Keracunan Makan Bergizi Gratis di Takalar 12 Siswa SD Dilarikan ke Puskesmas https://t.co/5cRSt7RwQt,1894980984577363968,,,in,,0,0,0,https://x.com/substansimedia/status/1894980984577364238,1876650554933620992,substansimedia
1895001139176961024,Thu Feb 27 06:40:53 +0000 2025,4,Negatif,Setuju gak klo gaji para DIRUT &amp; KOMISARIS BUMN serta Para Menteri berikut WAMEN &amp; STAFSUS seINDONESIA semua dipotong 50% untuk Pendaanaan Makan Bergizi Gratis? Sudah terlalu lama mereka Menikmati Kemewahan &amp; Fasilitas Negara saatnya tunjukkan NASIONALISME bagi Bangsa &amp; Negaranya,1895001139176961024,,,in,,0,2,4,https://x.com/MMargani5/status/1895001139176960414,1028124533201371008,MMargani5
1886723687585604096,Tue Feb 04 10:29:15 +0000 2025,632,Netral,Pernah ngebayangin gak gimana enaknya makan siang gratis di SMA Jepang? Ini ada filmnya. Kocak abis! Judulnya School Meals Time Graduation. Tentang seorang guru dan murid yg tergila-gila lezatnya makan siang di sekolahnya. Filmnya bisa ditonton gratis! Link-nya di bawah https://t.co/L7sjXabHmB,1886723687585604096,https://pbs.twimg.com/media/Gi78yRfa4AA3fgX.jpg,,in,Indonesia,7,10,123,https://x.com/HabisNontonFilm/status/1886723687585603829,1083056591383875968,HabisNontonFilm
1894884777565549056,Wed Feb 26 22:58:30 +0000 2025,0,Positif,Dukung Program Presiden KemenP2MI Bagikan Makan Bergizi Gratis https://t.co/L90Ku988AH,1894884777565549056,,,in,Jakarta Capital Region,0,0,0,https://x.com/mitrapolupdates/status/1894884777565548818,1409778895067368960,mitrapolupdates
1895094029249061120,Thu Feb 27 12:50:00 +0000 2025,3,Netral,Wamen Isyana memantau pelayanan KB dan pelaksanaan makan bergizi gratis (MBG). https://t.co/O1wNFEzPJk,1895094029249061120,,,in,,0,0,2,https://x.com/detikcom/status/1895094029249061009,69183155,detikcom
1895095215402462976,Thu Feb 27 12:54:43 +0000 2025,14,Netral,Kepala Badan Gizi Nasional (BGN) Dadan Hindayana mengatakan program makan bergizi gratis (MGB) tetap berjalan meskipun di bulan puasa. &lt; #MakanBergiziGratis #Puasa https://t.co/40KbdJ3jHc,1895095215402462976,,,in,Jakarta,3,19,6,https://x.com/kompascom/status/1895095215402463324,23343960,kompascom
